Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
BevCo,1128299,1/24/2023,West,Wyoming,Cheyenne,Powerade,0.42,450,189.00,96.39,0.51
BevCo,1128299,1/24/2023,West,Wyoming,Cheyenne,Dasani Water,0.38,"1,160",440.80,198.36,0.45
BevCo,1128299,2/24/2023,West,Wyoming,Cheyenne,Coca-Cola,0.27,"1,130",305.10,140.35,0.46
BevCo,1128299,2/24/2023,West,Wyoming,Cheyenne,Diet Coke,0.36,"1,050",378.00,170.10,0.45
BevCo,1128299,2/24/2023,West,Wyoming,Cheyenne,Sprite,0.39,880,343.20,154.44,0.45
BevCo,1128299,2/24/2023,Southeast,Virginia,Richmond,Fanta,0.38,580,220.40,110.20,0.50
BevCo,1128299,2/24/2023,Southeast,Virginia,Richmond,Powerade,0.42,380,159.60,87.78,0.55
BevCo,1128299,2/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.38,810,307.80,132.35,0.43
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Coca-Cola,0.38,"1,430",543.40,255.40,0.47
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Diet Coke,0.45,850,382.50,179.78,0.47
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Sprite,0.52,910,473.20,227.14,0.48
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Fanta,0.48,650,312.00,143.52,0.46
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Powerade,0.51,300,153.00,79.56,0.52
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Dasani Water,0.49,780,382.20,160.52,0.42
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.52,"1,240",644.80,309.50,0.48
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.59,690,407.10,195.41,0.48
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Sprite,0.57,850,484.50,237.41,0.49
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Fanta,0.42,560,235.20,110.54,0.47
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Powerade,0.49,350,171.50,87.47,0.51
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.64,780,499.20,219.65,0.44
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Coca-Cola,0.46,"1,250",575.00,264.50,0.46
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Diet Coke,0.51,980,499.80,224.91,0.45
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Sprite,0.50,880,440.00,220.00,0.50
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Fanta,0.47,690,324.30,162.15,0.50
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Powerade,0.44,490,215.60,116.42,0.54
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Dasani Water,0.56,"1,520",851.20,366.02,0.43
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.53,"2,330",1234.90,580.40,0.47
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.62,"1,760",1091.20,501.95,0.46
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Sprite,0.73,"1,950",1423.50,683.28,0.48
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Fanta,0.72,"1,420",1022.40,500.98,0.49
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Powerade,0.81,"1,040",842.40,429.62,0.51
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.96,"1,820",1747.20,698.88,0.40
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Coca-Cola,0.79,"2,550",2014.50,1007.25,0.50
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Diet Coke,0.81,"2,030",1644.30,822.15,0.50
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Sprite,0.86,"1,820",1565.20,704.34,0.45
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Fanta,0.82,"1,490",1221.80,562.03,0.46
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Powerade,0.85,"1,620",1377.00,757.35,0.55
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Dasani Water,0.96,"1,800",1728.00,691.20,0.40
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.83,"2,400",1992.00,896.40,0.45
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.76,"2,020",1535.20,736.90,0.48
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Sprite,0.69,"1,890",1304.10,625.97,0.48
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Fanta,0.66,"1,110",732.60,358.97,0.49
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Powerade,0.64,"1,060",678.40,345.98,0.51
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.73,750,547.50,229.95,0.42
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Coca-Cola,0.46,"1,130",519.80,259.90,0.50
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Diet Coke,0.52,"1,130",587.60,270.30,0.46
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Sprite,0.47,650,305.50,143.59,0.47
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Fanta,0.45,540,243.00,119.07,0.49
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Powerade,0.58,560,324.80,162.40,0.50
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Dasani Water,0.42,700,294.00,126.42,0.43
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.38,"1,020",387.60,174.42,0.45
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.51,"1,420",724.20,354.86,0.49
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Sprite,0.46,950,437.00,201.02,0.46
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Fanta,0.41,980,401.80,196.88,0.49
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Powerade,0.53,870,461.10,248.99,0.54
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.59,"1,020",601.80,264.79,0.44
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.42,"1,550",651.00,305.97,0.47
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.47,"1,690",794.30,389.21,0.49
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Sprite,0.43,"1,380",593.40,284.83,0.48
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Fanta,0.52,"1,130",587.60,282.05,0.48
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Powerade,0.73,"1,110",810.30,445.67,0.55
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.74,"1,490",1102.60,441.04,0.40
BevCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Coca-Cola,0.60,"2,250",1350.00,634.50,0.47
BevCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Diet Coke,0.74,"2,250",1665.00,749.25,0.45
FizzyCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Sprite,0.64,"1,540",985.60,473.09,0.48
FizzyCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Fanta,0.67,"1,600",1072.00,536.00,0.50
FizzyCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Powerade,0.72,"1,330",957.60,488.38,0.51
FizzyCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Dasani Water,0.82,"1,500",1230.00,528.90,0.43
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Coca-Cola,0.34,"2,030",690.20,421.02,0.61
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Diet Coke,0.34,"1,540",523.60,267.04,0.51
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Sprite,0.23,"1,490",342.70,137.08,0.40
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Fanta,0.29,"1,160",336.40,168.20,0.50
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Powerade,0.43,"1,220",524.60,272.79,0.52
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Dasani Water,0.33,"1,380",455.40,309.67,0.68
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Coca-Cola,0.34,"2,000",680.00,428.40,0.63
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Diet Coke,0.33,"1,170",386.10,200.77,0.52
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Sprite,0.23,"1,500",345.00,148.35,0.43
FizzyCo,1185732,2/17/2023,Midwest,Michigan,Detroit,Fanta,0.28,"1,090",305.20,149.55,0.49
FizzyCo,1185732,2/17/2023,Midwest,Michigan,Detroit,Powerade,0.41,"1,260",516.60,284.13,0.55
FizzyCo,1185732,2/17/2023,Midwest,Michigan,Detroit,Dasani Water,0.33,"1,380",455.40,305.12,0.67
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.34,"2,160",734.40,447.98,0.61
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.32,"1,260",403.20,217.73,0.54
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Sprite,0.25,"1,240",310.00,124.00,0.40
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Fanta,0.29,910,263.90,126.67,0.48
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Powerade,0.43,940,404.20,210.18,0.52
FizzyCo,1185732,3/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.33,"1,430",471.90,325.61,0.69
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Coca-Cola,0.32,"1,810",579.20,347.52,0.60
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Diet Coke,0.38,"1,110",421.80,223.55,0.53
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Sprite,0.27,"1,350",364.50,153.09,0.42
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Fanta,0.32,"1,090",348.80,160.45,0.46
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Powerade,0.45,"1,200",540.00,270.00,0.50
FizzyCo,1185732,4/16/2023,Midwest,Michigan,Detroit,Dasani Water,0.37,"1,520",562.40,388.06,0.69
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.48,"2,070",993.60,606.10,0.61
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.47,"1,500",705.00,387.75,0.55
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Sprite,0.44,"1,330",585.20,234.08,0.40
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Fanta,0.42,"1,260",529.20,264.60,0.50
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Powerade,0.52,"1,240",644.80,341.74,0.53
FizzyCo,1185732,5/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.55,"1,500",825.00,577.50,0.70
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Coca-Cola,0.52,"2,060",1071.20,664.14,0.62
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Diet Coke,0.46,"1,670",768.20,414.83,0.54
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Sprite,0.41,"1,380",565.80,248.95,0.44
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Fanta,0.43,"1,580",679.40,326.11,0.48
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Powerade,0.57,"1,520",866.40,476.52,0.55
FizzyCo,1185732,6/17/2023,Midwest,Michigan,Detroit,Dasani Water,0.60,"1,690",1014.00,659.10,0.65
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.57,"2,250",1282.50,769.50,0.60
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.53,"1,890",1001.70,510.87,0.51
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Sprite,0.46,"1,730",795.80,358.11,0.45
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Fanta,0.47,"1,580",742.60,334.17,0.45
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Powerade,0.54,"1,430",772.20,393.82,0.51
FizzyCo,1185732,7/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.62,"2,100",1302.00,898.38,0.69
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Coca-Cola,0.55,"2,630",1446.50,925.76,0.64
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Diet Coke,0.50,"1,950",975.00,487.50,0.50
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Sprite,0.42,"1,440",604.80,254.02,0.42
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Fanta,0.34,"1,420",482.80,217.26,0.45
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Powerade,0.42,"1,350",567.00,300.51,0.53
FizzyCo,1185732,8/16/2023,Midwest,Michigan,Detroit,Dasani Water,0.45,"1,760",792.00,538.56,0.68
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.42,"2,320",974.40,613.87,0.63
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.37,"1,740",643.80,328.34,0.51
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Sprite,0.34,"1,450",493.00,207.06,0.42
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Fanta,0.34,"1,190",404.60,182.07,0.45
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Powerade,0.41,"1,280",524.80,262.40,0.50
FizzyCo,1185732,9/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.48,"1,730",830.40,539.76,0.65
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Coca-Cola,0.49,"2,250",1102.50,672.53,0.61
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Diet Coke,0.37,"1,670",617.90,315.13,0.51
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Sprite,0.37,"1,230",455.10,204.80,0.45
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Fanta,0.38,"1,160",440.80,220.40,0.50
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Powerade,0.48,"1,120",537.60,295.68,0.55
FizzyCo,1185732,10/17/2023,Midwest,Michigan,Detroit,Dasani Water,0.52,"1,370",712.40,498.68,0.70
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Coca-Cola,0.49,"1,960",960.40,605.05,0.63
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Diet Coke,0.42,"1,450",609.00,334.95,0.55
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Sprite,0.43,"1,200",516.00,232.20,0.45
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Fanta,0.41,"1,380",565.80,277.24,0.49
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Powerade,0.59,"1,260",743.40,408.87,0.55
FizzyCo,1185732,11/16/2023,Midwest,Michigan,Detroit,Dasani Water,0.59,"1,690",997.10,688.00,0.69
FizzyCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Coca-Cola,0.55,"2,550",1402.50,855.53,0.61
FizzyCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Diet Coke,0.46,"1,760",809.60,429.09,0.53
BevCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Sprite,0.48,"1,680",806.40,362.88,0.45
BevCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Fanta,0.48,"1,380",662.40,317.95,0.48
BevCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Powerade,0.55,"1,430",786.50,408.98,0.52
BevCo,1185732,12/15/2023,Midwest,Michigan,Detroit,Dasani Water,0.59,"1,630",961.70,625.11,0.65
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Coca-Cola,0.27,"1,560",421.20,210.60,0.50
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Diet Coke,0.29,"1,230",356.70,167.65,0.47
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Sprite,0.19,"1,230",233.70,105.17,0.45
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Fanta,0.24,770,184.80,96.10,0.52
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Powerade,0.39,980,382.20,187.28,0.49
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Dasani Water,0.29,"1,230",356.70,224.72,0.63
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Coca-Cola,0.29,"1,820",527.80,279.73,0.53
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Diet Coke,0.28,940,263.20,128.97,0.49
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Sprite,0.19,"1,130",214.70,96.62,0.45
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Fanta,0.24,700,168.00,87.36,0.52
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Powerade,0.38,880,334.40,150.48,0.45
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.28,"1,200",336.00,211.68,0.63
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.34,"1,860",632.40,322.52,0.51
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Diet Coke,0.34,870,295.80,133.11,0.45
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Sprite,0.23,950,218.50,100.51,0.46
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Fanta,0.28,540,151.20,77.11,0.51
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Powerade,0.41,750,307.50,150.68,0.49
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Dasani Water,0.34,"1,020",346.80,225.42,0.65
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.33,"1,440",475.20,247.10,0.52
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.27,720,194.40,95.26,0.49
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Sprite,0.18,830,149.40,73.21,0.49
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Fanta,0.23,520,119.60,62.19,0.52
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Powerade,0.36,650,234.00,105.30,0.45
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.28,"1,050",294.00,179.34,0.61
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.39,"1,800",702.00,358.02,0.51
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Diet Coke,0.34,880,299.20,140.62,0.47
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Sprite,0.29,870,252.30,116.06,0.46
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Fanta,0.29,650,188.50,103.68,0.55
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Powerade,0.44,700,308.00,147.84,0.48
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Dasani Water,0.45,"1,050",472.50,283.50,0.60
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.32,"1,680",537.60,290.30,0.54
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.27,910,245.70,113.02,0.46
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Sprite,0.23,"1,130",259.90,127.35,0.49
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Fanta,0.23,910,209.30,104.65,0.50
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Powerade,0.38,"1,020",387.60,174.42,0.45
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.42,"1,420",596.40,387.66,0.65
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.36,"2,030",730.80,401.94,0.55
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Diet Coke,0.33,"1,300",429.00,201.63,0.47
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Sprite,0.29,"1,280",371.20,170.75,0.46
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Fanta,0.29,"1,010",292.90,155.24,0.53
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Powerade,0.37,940,347.80,170.42,0.49
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Dasani Water,0.41,"1,600",656.00,400.16,0.61
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.38,"2,030",771.40,385.70,0.50
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.38,"1,430",543.40,249.96,0.46
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Sprite,0.32,"1,200",384.00,176.64,0.46
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Fanta,0.24,910,218.40,120.12,0.55
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Powerade,0.34,810,275.40,129.44,0.47
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.36,"1,280",460.80,299.52,0.65
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.32,"1,740",556.80,278.40,0.50
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Diet Coke,0.28,"1,000",280.00,131.60,0.47
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Sprite,0.14,750,105.00,51.45,0.49
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Fanta,0.14,830,116.20,61.59,0.53
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Powerade,0.23,770,177.10,83.24,0.47
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Dasani Water,0.28,950,266.00,170.24,0.64
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.34,"1,310",445.40,227.15,0.51
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.24,910,218.40,109.20,0.50
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Sprite,0.23,730,167.90,80.59,0.48
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Fanta,0.23,590,135.70,67.85,0.50
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Powerade,0.32,680,217.60,102.27,0.47
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.38,880,334.40,214.02,0.64
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.34,"1,500",510.00,260.10,0.51
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Diet Coke,0.23,880,202.40,91.08,0.45
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Sprite,0.23,800,184.00,90.16,0.49
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Fanta,0.23,880,202.40,105.25,0.52
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Powerade,0.43,810,348.30,167.18,0.48
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Dasani Water,0.48,"1,080",518.40,326.59,0.63
BevCo,1185732,12/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.41,"1,630",668.30,347.52,0.52
BevCo,1185732,12/17/2023,Midwest,Missouri,St. Louis,Diet Coke,0.32,"1,130",361.60,173.57,0.48
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Sprite,0.32,"1,200",384.00,180.48,0.47
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Fanta,0.34,880,299.20,155.58,0.52
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Powerade,0.42,880,369.60,184.80,0.50
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Dasani Water,0.47,"1,260",592.20,361.24,0.61
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.23,"1,960",450.80,247.94,0.55
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Diet Coke,0.23,"1,330",305.90,143.77,0.47
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Sprite,0.14,"1,430",200.20,94.09,0.47
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Fanta,0.18,880,158.40,82.37,0.52
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Powerade,0.33,980,323.40,152.00,0.47
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Dasani Water,0.24,"1,380",331.20,211.97,0.64
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Coca-Cola,0.25,"2,180",545.00,288.85,0.53
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Diet Coke,0.24,"1,010",242.40,113.93,0.47
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Sprite,0.14,"1,150",161.00,72.45,0.45
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Fanta,0.19,870,165.30,82.65,0.50
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Powerade,0.32,"1,010",323.20,145.44,0.45
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Dasani Water,0.24,"1,310",314.40,194.93,0.62
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Coca-Cola,0.29,"1,680",487.20,253.34,0.52
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Diet Coke,0.28,"1,020",285.60,142.80,0.50
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Sprite,0.18,"1,120",201.60,100.80,0.50
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Fanta,0.23,730,167.90,88.99,0.53
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Powerade,0.38,750,285.00,142.50,0.50
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Dasani Water,0.29,"1,000",290.00,185.60,0.64
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.27,"1,810",488.70,244.35,0.50
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Diet Coke,0.25,940,235.00,105.75,0.45
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Sprite,0.14,980,137.20,63.11,0.46
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Fanta,0.18,700,126.00,66.78,0.53
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Powerade,0.33,740,244.20,112.33,0.46
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Dasani Water,0.24,"1,120",268.80,161.28,0.60
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Coca-Cola,0.32,"1,740",556.80,283.97,0.51
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Diet Coke,0.29,"1,010",292.90,143.52,0.49
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Sprite,0.25,980,245.00,122.50,0.50
